globalid,functional_class,uplift_lof,min_dist_m,buffer_m,source_ctp_class
bd3f5835-8494-4dd0-ada4-0171873607a6,collector,0.5,0.000,2.0,Neighbourhood Boulevard
3506147b-14d5-4114-af30-4b8e23fb181f,major_arterial,1.5,0.000,2.0,Arterial Street
12fa159b-38b6-4de0-90a5-37b303f8f7d1,major_arterial,1.5,0.000,2.0,Parkway
82d40218-43fb-4bdb-95f0-ed630f2561ac,major_arterial,1.5,0.000,2.0,Arterial Street
d0b627bc-1d4c-4e48-adaf-3862e62880b5,expressway_freeway,2.0,0.000,2.0,Skeletal Road
57a38f27-fa44-4159-b125-595c2aa01636,major_arterial,1.5,1.366,2.0,Arterial Street
38ccb86c-f12c-4d96-b445-014137fd6af9,major_arterial,1.5,0.000,2.0,Arterial Street
5f3a7bdc-3552-4e43-8a8b-d2146c7adac7,major_arterial,1.5,1.270,2.0,Arterial Street
1449a305-6948-43fd-a395-64f3cf43d46a,major_arterial,1.5,0.000,2.0,Arterial Street
9090d5b2-2245-4703-9df6-d35c0a53473b,major_arterial,1.5,0.000,2.0,Arterial Street
3abcf6c2-212d-4000-b20a-09ab7755abbc,major_arterial,1.5,0.463,2.0,Arterial Street
82ca8166-faf5-4814-b48a-65b596b91dd1,major_arterial,1.5,0.000,2.0,Arterial Street
5603b857-ed60-4283-8343-7bcd8d0d0caa,major_arterial,1.5,0.000,2.0,Arterial Street
ac1bb8f1-1830-4280-af04-0e8766fc5c92,major_arterial,1.5,0.072,2.0,Arterial Street
f1175317-aa6d-431d-9579-dd5b7a6d32b0,major_arterial,1.5,0.060,2.0,Arterial Street
f21dd4e9-a586-4e09-95b0-c6a9e849f936,major_arterial,1.5,0.099,2.0,Arterial Street
468e9c01-79be-4620-9cba-dc89c803d0d6,expressway_freeway,2.0,0.000,2.0,Skeletal Road
bf7fd7c9-2954-41b2-b1a3-9e393bcdccfd,expressway_freeway,2.0,0.000,2.0,Skeletal Road
15d71c6e-0218-484a-bfd0-73d075987932,major_arterial,1.5,1.607,2.0,Arterial Street
c1fdae7a-1763-4464-8baf-a39f2a0d5d6c,major_arterial,1.5,0.000,2.0,Arterial Street
c5189ab1-5ae1-4065-9cd1-c0d9fdc45573,minor_arterial,1.0,0.000,2.0,Urban Boulevard
010227d0-c39a-4892-9ada-1afc330a9aa1,major_arterial,1.5,0.000,2.0,Arterial Street
606849d0-2662-4089-89c9-9984a3c0fa19,major_arterial,1.5,1.195,2.0,Arterial Street
efadd5c3-09e4-43c8-9924-5d42fd753db3,major_arterial,1.5,1.195,2.0,Arterial Street
056cb62d-54a5-4639-a1a2-2981ff6e7e33,major_arterial,1.5,1.428,2.0,Arterial Street
030d4d0c-8ac9-46bb-a037-c2a210a1b920,major_arterial,1.5,0.000,2.0,Arterial Street
b1c6a414-b1c0-426c-b785-6ab02897fb24,minor_arterial,1.0,0.000,2.0,Industrial Arterial
9d3c699c-9643-4457-81a5-91789933561d,major_arterial,1.5,0.000,2.0,Arterial Street
3ac1017d-1b98-4100-9778-29b6ab341221,major_arterial,1.5,0.000,2.0,Arterial Street
d4bf066f-d52e-4f5a-9c2a-b2c149a67aed,major_arterial,1.5,0.985,2.0,Arterial Street
700ca66d-b47d-4c07-a1ca-93b77018e4e3,major_arterial,1.5,1.832,2.0,Arterial Street
7bc88d5c-4853-4bf6-a05f-709f32c82518,major_arterial,1.5,1.832,2.0,Arterial Street
ea234c3c-45c7-4797-8bac-0c0c21fbb568,major_arterial,1.5,1.791,2.0,Arterial Street
faf9bb9e-4152-4780-8130-912d60bde87e,minor_arterial,1.0,0.000,2.0,Industrial Arterial
b3a15fa5-9913-408a-a139-e600766fa383,minor_arterial,1.0,0.000,2.0,Urban Boulevard
83c609a6-0663-4d7e-807a-b72f08154aa2,minor_arterial,1.0,0.000,2.0,Industrial Arterial
1bd953db-88a7-4ea6-a408-5df80a489373,major_arterial,1.5,0.000,2.0,Arterial Street
e817e13b-f3f5-4a75-b74b-916bfdd1163f,minor_arterial,1.0,0.000,2.0,Industrial Arterial
f326fa0d-330e-43a2-91d6-6652af195d53,major_arterial,1.5,0.000,2.0,Arterial Street
ad39c9ba-6ad1-4aed-9329-d94546dca3e4,major_arterial,1.5,0.000,2.0,Parkway
4efd30e0-8b6c-4880-b81d-45f1d6391587,major_arterial,1.5,0.000,2.0,Arterial Street
6b003a31-01df-4bad-a244-c22058b2d126,major_arterial,1.5,0.000,2.0,Arterial Street
f4d6d0a9-b190-4897-8a3d-87cb0e9b0d9b,major_arterial,1.5,0.000,2.0,Arterial Street
89bab0c6-a564-4f71-aa4b-2d4aa5ef571e,major_arterial,1.5,0.000,2.0,Arterial Street
8594af1a-be08-4f6c-9a23-4950d4dbb44c,major_arterial,1.5,1.026,2.0,Arterial Street
ded8048c-cc1b-4298-9a64-3f8a17b5af57,major_arterial,1.5,0.000,2.0,Arterial Street
ccc996b4-6cde-43d7-a13c-043bfe70848f,major_arterial,1.5,0.000,2.0,Arterial Street
ae9c60fa-59cb-4ccf-9622-4fbbc14f5ea7,collector,0.5,0.000,2.0,Neighbourhood Boulevard
b3b9e9a6-9788-4950-a6f4-c9437defd6c6,collector,0.5,0.000,2.0,Neighbourhood Boulevard
131f7dbe-4bb8-4d62-a120-3a45b15b595c,major_arterial,1.5,0.000,2.0,Arterial Street
49749635-a8da-452e-bcb2-136024a75b19,major_arterial,1.5,0.000,2.0,Arterial Street
b77292a0-88d6-4c71-8cb0-c573c6631e81,major_arterial,1.5,0.210,2.0,Arterial Street
406a31c6-36d1-43ec-9c2c-042bc39c2e4c,expressway_freeway,2.0,1.337,2.0,Skeletal Road
2b3aa9b7-e50b-48b6-b5dd-58867e01b6dc,minor_arterial,1.0,0.000,2.0,Urban Boulevard
907f9f03-0cd6-491b-a900-d7de43e8e045,major_arterial,1.5,1.156,2.0,Arterial Street
3f414d5d-f941-40e1-a203-42cf5e6188aa,major_arterial,1.5,0.000,2.0,Arterial Street
4326ce6a-9a4b-4791-811e-feb9c8061648,major_arterial,1.5,0.000,2.0,Arterial Street
47f2d9c9-7f83-44a7-a6cc-5b0f477a64ba,major_arterial,1.5,0.000,2.0,Arterial Street
66337dcd-f2a7-4da0-b5aa-906f7481c88f,major_arterial,1.5,0.000,2.0,Arterial Street
02c9e637-6c15-40bc-a6ab-16109cf582ac,major_arterial,1.5,0.000,2.0,Arterial Street
96c31b94-7177-44fa-9e68-d7f57b75749a,major_arterial,1.5,0.000,2.0,Arterial Street
4e643e3b-158d-48e7-862e-31c54c595bd6,major_arterial,1.5,0.000,2.0,Arterial Street
b8a2f3ca-2b6f-458b-aa45-e4717dc36b8a,major_arterial,1.5,1.716,2.0,Arterial Street
b6b836c1-4818-4a1a-9a60-d731d59490c8,minor_arterial,1.0,0.000,2.0,Industrial Arterial
979f4096-47ac-4c83-a33e-b7a1717bcc03,major_arterial,1.5,0.000,2.0,Arterial Street
2179598d-3262-4c56-8d1c-d6c37d9c0d6a,minor_arterial,1.0,0.000,2.0,Industrial Arterial
86982fe1-b8fe-4e22-b394-acf38976bc43,minor_arterial,1.0,0.000,2.0,Industrial Arterial
f4722dc7-bca7-4271-85bb-604297f9393b,minor_arterial,1.0,1.401,2.0,Industrial Arterial
7e66fc72-554d-4a7b-afaa-47f5d03b7be8,major_arterial,1.5,0.000,2.0,Arterial Street
553412fa-0ec9-4745-a5d6-58789402b4fe,major_arterial,1.5,0.000,2.0,Arterial Street
9eb37405-cb4f-4611-8459-d488ec44064b,major_arterial,1.5,0.000,2.0,Arterial Street
effeae0c-681b-42d9-b2a8-8cb8765085f6,major_arterial,1.5,0.649,2.0,Arterial Street
76521ac4-c9dc-4d08-a1a1-269897dcdbc9,major_arterial,1.5,0.000,2.0,Arterial Street
d2974638-3203-425d-a2e7-fd5f67d2cbac,major_arterial,1.5,0.000,2.0,Arterial Street
d14ca2dd-d5d3-4787-afc7-530b2c416385,major_arterial,1.5,0.862,2.0,Arterial Street
d93e7d96-2dc8-4ab6-aefc-287baaa33cde,major_arterial,1.5,0.181,2.0,Arterial Street
f73c842a-d9d9-4e2d-90a3-7449d847f5ac,major_arterial,1.5,0.000,2.0,Arterial Street
9d1b3e5d-1822-47e6-870c-2caf90d39473,major_arterial,1.5,0.000,2.0,Arterial Street
3b5aaefe-9c9e-4d4b-86e3-57325c8b655d,major_arterial,1.5,0.000,2.0,Arterial Street
8aeedf53-4063-44b4-8a86-9d1b59ac46fb,major_arterial,1.5,1.906,2.0,Arterial Street
2595bf8c-1a19-4607-bfa2-d2a91e4ae416,major_arterial,1.5,1.907,2.0,Arterial Street
11604192-e348-45b5-855f-a60490d9e4dc,minor_arterial,1.0,1.349,2.0,Industrial Arterial
9a483652-3315-4245-ace7-5739c88ced3d,minor_arterial,1.0,0.000,2.0,Industrial Arterial
8b477038-36a6-40e8-b764-e1b45c971c96,major_arterial,1.5,0.000,2.0,Arterial Street
13f250a3-ed2c-4872-ada3-bee9fcbb82b1,major_arterial,1.5,0.000,2.0,Arterial Street
39c7fb05-95e3-4fcf-a82b-beccfcc79923,major_arterial,1.5,0.000,2.0,Arterial Street
bd1ae8da-7922-4c4d-85ea-04c7d49e8644,major_arterial,1.5,1.437,2.0,Arterial Street
9ef46056-511d-4c1c-94eb-493c38197762,major_arterial,1.5,0.000,2.0,Arterial Street
1e0dd8f0-73a3-4b30-9467-37dba385f7aa,major_arterial,1.5,0.000,2.0,Arterial Street
13c97531-b4b9-410e-b42b-cbcce49fc7da,major_arterial,1.5,0.347,2.0,Arterial Street
53b73993-7182-4589-90ef-af68cfd90a09,major_arterial,1.5,1.017,2.0,Arterial Street
70aab4f3-1d72-447b-b8e9-3a6dfbfa473a,major_arterial,1.5,1.072,2.0,Arterial Street
cdb634f6-8eb4-442f-9b30-26c1b524f5af,expressway_freeway,2.0,0.000,2.0,Skeletal Road
f571f3d7-7fde-421a-b1b5-970297d8a7d6,major_arterial,1.5,0.000,2.0,Arterial Street
300b2134-69ee-4a82-992b-dbc2bed519d4,major_arterial,1.5,0.771,2.0,Arterial Street
e6982fd4-2c5a-4236-9b18-d6c59ed79b10,major_arterial,1.5,0.000,2.0,Arterial Street
651df3de-26b4-4efd-910e-3cfee665ee64,major_arterial,1.5,1.312,2.0,Arterial Street
280b6080-785a-4a3c-8a98-7ede91edc5f4,minor_arterial,1.0,0.000,2.0,Industrial Arterial
a6018bc1-6b78-404a-bb07-a95cee316c9b,major_arterial,1.5,0.000,2.0,Arterial Street
7c716208-3ff0-4caa-8b62-52d50932564a,major_arterial,1.5,0.000,2.0,Arterial Street
f43f7517-95ea-4a33-950e-e19d83b91da3,major_arterial,1.5,0.000,2.0,Arterial Street
f60724d3-5ba3-494c-b81a-870f35c811ad,major_arterial,1.5,0.920,2.0,Arterial Street
4df45124-4ee2-4d7b-9e2e-958fad953b3c,major_arterial,1.5,1.016,2.0,Arterial Street
8a67d1c3-f52c-4732-b907-f330c8f0f271,collector,0.5,0.000,2.0,Neighbourhood Boulevard
7cafaa54-b006-4a09-8d37-f19435ffa263,major_arterial,1.5,0.000,2.0,Parkway
875d93bd-8027-4356-b7b5-f17ccf14de72,major_arterial,1.5,0.517,2.0,Parkway
a1be3b0b-30ce-450d-831d-91cf01f478a6,major_arterial,1.5,1.300,2.0,Arterial Street
08dc3806-ea16-4ea1-bf26-04ded8d2f6f0,major_arterial,1.5,0.000,2.0,Arterial Street
19d27670-2042-4bd4-b6cb-27ec898c5b81,major_arterial,1.5,0.000,2.0,Arterial Street
337a0582-c729-4831-9af5-e0f1544bfce3,major_arterial,1.5,0.000,2.0,Arterial Street
3b931984-74d9-404b-bcc0-b8323b90dce8,major_arterial,1.5,0.000,2.0,Arterial Street
27c204b8-1e41-4be0-8b96-2c40ff0d91b3,major_arterial,1.5,0.000,2.0,Arterial Street
105349d9-b1e9-4dd4-b37a-53d4131fa75f,minor_arterial,1.0,0.000,2.0,Urban Boulevard
f347cfb9-0d36-434c-b9dd-127f3e839407,minor_arterial,1.0,0.000,2.0,Urban Boulevard
9208b16a-9d39-4ac0-adc4-08223759b150,major_arterial,1.5,1.210,2.0,Arterial Street
a1d84879-5ab1-4ca1-8aa7-33f65f0551cc,major_arterial,1.5,0.000,2.0,Arterial Street
90b0f80b-4004-46ac-be45-f460f8baf22e,collector,0.5,0.000,2.0,Neighbourhood Boulevard
afaa1543-13aa-4985-89c7-2f3c65a35c94,collector,0.5,0.000,2.0,Neighbourhood Boulevard
35635b0b-75a3-4df4-a06f-779f42e06679,collector,0.5,0.000,2.0,Neighbourhood Boulevard
73335ea1-f33c-4740-b84e-437a66cb3985,major_arterial,1.5,0.000,2.0,Arterial Street
bba2ffb2-1265-46b7-b6b7-364935fefd4d,major_arterial,1.5,0.000,2.0,Arterial Street
9dc03824-13c8-43b6-abd0-f98f8ed3c668,major_arterial,1.5,0.000,2.0,Arterial Street
f256557f-a32c-4f86-852f-a78305f5afe9,major_arterial,1.5,0.000,2.0,Arterial Street
415e40d9-6a70-4fe9-bfa6-e02c87018ea5,major_arterial,1.5,1.299,2.0,Arterial Street
fe8b3ddb-10a5-4926-aa55-cca1b20973b4,major_arterial,1.5,1.468,2.0,Arterial Street
d4e8811a-42b5-4e19-beaa-e77a5fbd0572,major_arterial,1.5,0.000,2.0,Arterial Street
72c1adf3-8de7-463e-aca5-4edbc3b828c4,major_arterial,1.5,0.000,2.0,Arterial Street
5d9a1e0b-2059-43d2-ad13-5438459125a3,major_arterial,1.5,0.066,2.0,Arterial Street
2a685a8c-1928-4618-adb2-9a40a9cb4974,major_arterial,1.5,0.000,2.0,Arterial Street
0f13a6a0-169b-440c-91ab-d4d641c82dc6,expressway_freeway,2.0,0.000,2.0,Skeletal Road
fe0e6610-84b9-441d-a9fb-105f8f2629ab,major_arterial,1.5,0.000,2.0,Arterial Street
bb70c3cf-3d7e-484f-96f6-1863513bfb2d,major_arterial,1.5,1.153,2.0,Arterial Street
cfacfb2d-b2ae-410c-a8fb-2ffb22572026,major_arterial,1.5,0.000,2.0,Arterial Street
220520aa-0242-4d0f-8430-0f8991dcfa09,minor_arterial,1.0,0.000,2.0,Urban Boulevard
cf9c1a33-68a2-4df4-a1c0-a63b445d1973,minor_arterial,1.0,0.000,2.0,Urban Boulevard
b588b0d3-01c7-4390-9fb2-cdaa5f5da9ca,major_arterial,1.5,0.000,2.0,Arterial Street
589bbce6-ce4e-450b-b941-675fd59b14e8,major_arterial,1.5,1.427,2.0,Arterial Street
9dbb2ffb-9222-4688-8aba-0d7d4a1ad5d2,major_arterial,1.5,0.000,2.0,Arterial Street
1b107fa6-ef79-4dcd-b61e-9d71102a66b6,major_arterial,1.5,1.693,2.0,Arterial Street
54760905-2af6-4edd-b0f7-c7ff5fbb70e0,major_arterial,1.5,1.150,2.0,Arterial Street
3fbe07f1-14f9-46a3-864c-deb6e97177cc,major_arterial,1.5,0.000,2.0,Arterial Street
864c5b78-53f6-43cd-9ba2-938719cd747c,major_arterial,1.5,0.000,2.0,Arterial Street
29149165-1614-404c-a905-80fcb5b5937e,major_arterial,1.5,0.000,2.0,Arterial Street
96debf2c-92d3-4913-9503-3af6e8faa8b1,major_arterial,1.5,1.387,2.0,Arterial Street
8dbe5889-9746-4944-8ba1-885acbc348c2,collector,0.5,0.000,2.0,Neighbourhood Boulevard
ab6154bf-8e0c-47b8-ad11-a9e2cd3a4d14,collector,0.5,0.000,2.0,Neighbourhood Boulevard
f38f27d2-9f69-4965-9620-9831fccf8c0a,major_arterial,1.5,0.000,2.0,Arterial Street
18bd7015-bc44-4685-93b9-94f5caf31b5b,major_arterial,1.5,0.000,2.0,Arterial Street
d3f21e37-65d4-44b1-b7c2-af2c9c203021,major_arterial,1.5,0.000,2.0,Arterial Street
44107acc-ccad-4f33-8c22-5a2f1471942d,major_arterial,1.5,1.513,2.0,Arterial Street
228cc5d2-efaf-4ba1-8de0-ce3659614fa7,major_arterial,1.5,0.000,2.0,Arterial Street
24491361-f3ce-4f22-a146-1beef6187496,major_arterial,1.5,1.646,2.0,Arterial Street
2cf2aff7-b044-4ea0-9e40-5887beb53583,major_arterial,1.5,1.718,2.0,Arterial Street
eccd840f-2a4b-4f2c-9801-36b3887cb1ef,major_arterial,1.5,0.000,2.0,Arterial Street
fd360474-b37c-498b-aa95-a510c3aa908b,major_arterial,1.5,0.000,2.0,Arterial Street
74ea428d-50a2-490d-9777-d29458bac75f,expressway_freeway,2.0,0.000,2.0,Skeletal Road
46e494d6-757f-4f16-be11-4af05db595c2,major_arterial,1.5,0.000,2.0,Arterial Street
09f99fc8-a7a0-4226-820e-ed54f17333bc,major_arterial,1.5,0.000,2.0,Arterial Street
15da512a-b50f-4a2a-9cf0-fceeae14f14a,major_arterial,1.5,0.000,2.0,Arterial Street
0235193a-b688-4b17-aebd-e7b1db46b3fe,major_arterial,1.5,1.990,2.0,Arterial Street
4266c418-2267-474d-b5e2-1778155c0c70,minor_arterial,1.0,0.000,2.0,Industrial Arterial
4eab3285-7ac1-4bc5-8277-1ea620856032,major_arterial,1.5,0.000,2.0,Arterial Street
81800325-af46-4b0d-9eac-87bcd95c9bb9,major_arterial,1.5,0.000,2.0,Arterial Street
5aa6b903-dfbc-4ba2-afa3-5b1ad0815fb4,expressway_freeway,2.0,0.000,2.0,Skeletal Road
be4fce86-2d4e-45d8-92b8-f09a696dec12,major_arterial,1.5,0.000,2.0,Arterial Street
6dcec1cb-3850-46d4-a5f0-a005c5d32d3c,major_arterial,1.5,1.779,2.0,Arterial Street
6503f7f7-c90e-4605-ab80-5157d3996e83,major_arterial,1.5,1.775,2.0,Arterial Street
89b8ea18-bd04-4dbc-8a35-2ac7088b2cbe,major_arterial,1.5,0.000,2.0,Arterial Street
36475d2d-6fc9-4040-a2aa-076fddd20b2b,major_arterial,1.5,0.000,2.0,Arterial Street
a309ec39-8e03-4ba7-bcf2-eeeae8baeeb1,major_arterial,1.5,0.000,2.0,Arterial Street
14ad8522-9ae6-42f2-9041-6a071d67dd41,minor_arterial,1.0,1.360,2.0,Industrial Arterial
debd764f-58a9-4b99-9fd8-8721c72ca3d8,minor_arterial,1.0,0.000,2.0,Industrial Arterial
ceba62da-77a4-4194-9d3d-6bdb72d2dfaa,major_arterial,1.5,0.000,2.0,Arterial Street
28b55d38-6aae-4100-a11b-39b9a859962f,minor_arterial,1.0,0.000,2.0,Urban Boulevard
19b71484-4889-4b00-a976-25225be499a8,major_arterial,1.5,0.000,2.0,Parkway
153b74ce-a1de-4e66-8a7d-900869e333b3,major_arterial,1.5,1.167,2.0,Arterial Street
84a956b9-56a2-47d5-ad04-67e21625f5e4,major_arterial,1.5,0.000,2.0,Arterial Street
85b76781-a06a-4b63-a1cc-8f533422c3f6,major_arterial,1.5,1.433,2.0,Arterial Street
ea0e93e8-8cc6-477d-a142-e34796c761c5,major_arterial,1.5,0.000,2.0,Arterial Street
1305deab-d35b-47f7-a710-52c3d8c8a7df,major_arterial,1.5,1.253,2.0,Arterial Street
a1291003-6d18-4d9a-8ba7-db53f4b8e4cc,major_arterial,1.5,0.858,2.0,Arterial Street
eec3b72b-4e94-43b9-91f8-cb242e45f1f3,major_arterial,1.5,0.000,2.0,Arterial Street
b741e72e-cc31-43dd-b973-59d521536706,expressway_freeway,2.0,0.000,2.0,Skeletal Road
2b718665-129c-4dfb-8c8f-b31d0cbd87e3,expressway_freeway,2.0,0.000,2.0,Skeletal Road
220e30a9-e533-4864-90dc-a8c1e0e42d80,major_arterial,1.5,0.000,2.0,Arterial Street
21b33533-9cba-44dd-af02-07b2af7fe855,minor_arterial,1.0,0.000,2.0,Urban Boulevard
e9cad5b9-e0dd-4f25-8b4d-bbeb5e19fa91,minor_arterial,1.0,0.000,2.0,Industrial Arterial
65d4d1b3-7059-4efc-8af0-4242c1307181,minor_arterial,1.0,0.000,2.0,Industrial Arterial
539d4d4e-6d9f-45b4-b80b-55e94f63499a,expressway_freeway,2.0,0.000,2.0,Skeletal Road
c58b220a-8cb3-455c-ae5e-622665b432ba,collector,0.5,0.000,2.0,Neighbourhood Boulevard
b88a7fe1-02b0-493e-8655-018c8f706a21,major_arterial,1.5,0.000,2.0,Arterial Street
f95d9524-7ab3-4251-a30c-a17fc7fe7086,major_arterial,1.5,0.000,2.0,Arterial Street
4743dcd2-0316-4037-8a36-2c8fd433c04c,major_arterial,1.5,0.000,2.0,Arterial Street
baf39478-f235-42e5-a67f-8f94d111e092,minor_arterial,1.0,0.000,2.0,Industrial Arterial
ee9f2ede-aaf0-4e37-b33d-d65faa9199ea,minor_arterial,1.0,0.000,2.0,Industrial Arterial
d8a27b0b-9f8e-4c4d-9fb1-0fc03d6886cd,minor_arterial,1.0,0.000,2.0,Industrial Arterial
af6368ee-5db7-4632-996d-2d0e51b16f5e,minor_arterial,1.0,0.000,2.0,Industrial Arterial
7486b8ae-bcd7-4436-b924-dcaf572db1be,major_arterial,1.5,1.694,2.0,Parkway
338f4169-3160-4969-bf9f-648f7d30931f,major_arterial,1.5,0.000,2.0,Arterial Street
5bf39fb4-ad52-4c2d-8edd-8d5c48dc6f9c,expressway_freeway,2.0,0.000,2.0,Skeletal Road
1786541d-eacc-43ae-98ca-914321c6b8df,expressway_freeway,2.0,0.000,2.0,Skeletal Road
04d608a0-a452-43ac-9ed3-5aeb87ca58bd,major_arterial,1.5,1.521,2.0,Arterial Street
9b267e86-9d59-4884-bbb4-74a933c78110,major_arterial,1.5,0.007,2.0,Arterial Street
beca7613-1ed0-4cd2-b392-9312d9000608,major_arterial,1.5,0.000,2.0,Arterial Street
02293242-5694-435f-8f36-81bb4fc357ea,major_arterial,1.5,0.926,2.0,Arterial Street
6b744c04-17b1-4051-9e9d-241befd0a435,minor_arterial,1.0,0.000,2.0,Urban Boulevard
43f69657-685b-4a78-bb7f-b0f0c21a709f,major_arterial,1.5,0.000,2.0,Arterial Street
5ee59207-f94f-41a3-8081-53de29cf1f32,major_arterial,1.5,0.000,2.0,Arterial Street
1918984f-a90d-43cc-86f8-8008bcb15b39,major_arterial,1.5,0.000,2.0,Arterial Street
1ad08366-0d75-4939-adaf-af71eda71cef,collector,0.5,0.000,2.0,Neighbourhood Boulevard
fc7b4415-4fda-43eb-8415-23d7b45b1d8b,major_arterial,1.5,0.000,2.0,Arterial Street
be5d3f38-7935-41b2-8ef3-17e2ec3dc660,minor_arterial,1.0,1.976,2.0,Industrial Arterial
dfaba14f-f492-4d1c-862c-103acd6837b0,minor_arterial,1.0,0.000,2.0,Industrial Arterial
b2fa0d1e-0251-4b54-b783-0587e794077e,major_arterial,1.5,0.000,2.0,Arterial Street
9b460398-a8d0-40fa-8193-ed061ee4ed7b,minor_arterial,1.0,0.000,2.0,Urban Boulevard
4f2ccdd4-67c1-44cb-893d-9bd13107306a,major_arterial,1.5,0.000,2.0,Arterial Street
89d69c98-1eb2-4f5d-ab68-2e442f76dfd8,minor_arterial,1.0,0.000,2.0,Urban Boulevard
8cd8f8b8-89e1-4eb1-86c7-77c42e7bccad,minor_arterial,1.0,0.000,2.0,Urban Boulevard
6981d70f-dc47-41ee-ab64-5507e39d0e39,minor_arterial,1.0,0.000,2.0,Urban Boulevard
83de8fa1-9818-43e5-ac8b-d9c426c20d8a,minor_arterial,1.0,0.000,2.0,Urban Boulevard
83accd37-7aac-4a6c-bcfc-f9b79d2a6c77,major_arterial,1.5,0.000,2.0,Arterial Street
dda533fe-f9b6-44ab-b16e-55adaa4ed350,major_arterial,1.5,0.666,2.0,Arterial Street
2d03fd0f-713c-4aa6-939c-f3aa87ad4fb2,major_arterial,1.5,0.000,2.0,Arterial Street
2661c33c-b46a-4d72-806c-e9024fb58ed2,expressway_freeway,2.0,0.000,2.0,Skeletal Road
dd876fbf-0f29-4c19-90f7-c29c7adcc8e3,minor_arterial,1.0,0.000,2.0,Urban Boulevard
5a34e02e-8bba-4887-b396-072f3d5f9b84,minor_arterial,1.0,0.000,2.0,Urban Boulevard
e1145033-df26-4f02-9235-1787ba13021b,minor_arterial,1.0,0.000,2.0,Urban Boulevard
1dca595d-6c4d-4261-8750-ddd9808e4f6b,expressway_freeway,2.0,0.000,2.0,Skeletal Road
64ca72e3-50fc-4937-8c4c-6a69ef871ae8,major_arterial,1.5,0.000,2.0,Arterial Street
42efbc90-ff45-429d-b1ac-1c715f7e6e2e,major_arterial,1.5,0.000,2.0,Arterial Street
6c32b447-9aa2-4310-829d-e817a69f2f87,major_arterial,1.5,0.000,2.0,Arterial Street
13914501-68a2-466d-b463-57c77adec924,major_arterial,1.5,0.000,2.0,Arterial Street
0d1a1c90-cdb6-4f1b-83e4-c59530ad497a,major_arterial,1.5,0.000,2.0,Arterial Street
9c1af809-3ca2-48ee-976a-157e9e9bdad6,minor_arterial,1.0,0.000,2.0,Urban Boulevard
021ba4af-2b90-4202-b5c8-a413b3097fb5,major_arterial,1.5,0.000,2.0,Arterial Street
3dddcb2c-5563-41cf-9631-a7114b550ba4,minor_arterial,1.0,1.382,2.0,Urban Boulevard
92fc9dcc-f1dc-42cd-95b0-ada61aa33f3d,major_arterial,1.5,0.000,2.0,Arterial Street
5afbfb6f-0e99-41ce-aa0c-18306844b403,major_arterial,1.5,0.000,2.0,Arterial Street
5af5043f-a872-4171-96a3-c01a49045079,major_arterial,1.5,0.072,2.0,Arterial Street
b9e646f1-8e78-4f3e-8a3d-05a918392402,major_arterial,1.5,0.239,2.0,Arterial Street
3c5887dd-5db2-48c0-89ff-c24637dbd92c,major_arterial,1.5,0.000,2.0,Arterial Street
623843e0-e9b8-4443-afe1-66885692fb9a,major_arterial,1.5,0.000,2.0,Arterial Street
52c2da49-ff93-46d5-be6a-5cce7da98ca4,major_arterial,1.5,0.000,2.0,Arterial Street
107b9c58-4ca6-4acd-8f88-460e441244fb,major_arterial,1.5,0.000,2.0,Arterial Street
79537cd6-145d-4680-abfb-715260eddd59,major_arterial,1.5,0.000,2.0,Arterial Street
6d7b4350-c9c5-40ea-9a45-f3ceee80cf3d,minor_arterial,1.0,0.000,2.0,Urban Boulevard
fd754e5d-31be-4679-91dd-675a798485bd,major_arterial,1.5,0.000,2.0,Parkway
d68e7889-dca5-489f-8b2a-41e0f53c3165,major_arterial,1.5,0.000,2.0,Parkway
34a980f6-e5f8-4625-aca2-807d6d954ffa,expressway_freeway,2.0,0.000,2.0,Skeletal Road
5429b6f1-44e3-4a36-bc12-d54d91d40bf1,major_arterial,1.5,0.000,2.0,Parkway
8260ef6d-f882-4c60-8f2d-d77e1867917f,minor_arterial,1.0,1.246,2.0,Industrial Arterial
0e184c82-ac48-4822-80c7-5b2bf109b6a4,major_arterial,1.5,0.000,2.0,Arterial Street
df2fef4d-78e1-471c-bb15-c06ef065724e,major_arterial,1.5,0.000,2.0,Arterial Street
d26d01d3-68a7-4ce5-9cff-9bac121c9940,major_arterial,1.5,0.000,2.0,Arterial Street
99782a7e-7501-4ed9-a317-2697e063ec93,major_arterial,1.5,0.598,2.0,Arterial Street
673fc54c-7372-4801-acba-dfc760af75a1,collector,0.5,0.000,2.0,Neighbourhood Boulevard
e8ca6b9e-2fee-45ed-8ef7-27a8bbcfb7bb,collector,0.5,0.000,2.0,Neighbourhood Boulevard
ce9b2853-afbf-4018-acf5-7d45bd1d4bab,collector,0.5,0.000,2.0,Neighbourhood Boulevard
7eef2159-e6de-48b2-9b16-623fc4a7efa8,collector,0.5,0.000,2.0,Neighbourhood Boulevard
fc766e4c-f2bb-41c9-9411-cec59156fcf9,collector,0.5,0.000,2.0,Neighbourhood Boulevard
84c62d18-2c79-4b4f-ae72-2971f52cf383,collector,0.5,0.000,2.0,Neighbourhood Boulevard
28244260-9e17-4040-adbc-c980738f39b5,collector,0.5,1.865,2.0,Neighbourhood Boulevard
4eae9a82-21ee-415f-836b-575741489dad,collector,0.5,1.865,2.0,Neighbourhood Boulevard
